YEAR,MONTH,STATNAME,STATCD,DISTNAME,DISTCD,EVENT_NAME,EVENT_CODE
2014,7,TRIPURA,16,SOUTH TRIPURA,1602,health_care,2
2014,3,HARYANA,6,FATEHABAD,610,poverty,1
2014,7,KERALA,32,WAYANAD,3203,donations,4
2014,12,ODISHA,21,BOUDH,2122,poverty,1
2014,6,ARUNACHAL PRADESH,12,WEST KAMENG,1202,health_care,2
2014,12,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2014,12,HIMACHAL PRADESH,2,MANDI,205,health_care,2
2014,6,BIHAR,10,SAMASTIPUR,1019,education,3
2014,3,SIKKIM,11,SOUTH SIKKIM,1103,education,3
2014,3,DAMAN & DIU,25,DAMAN,2502,health_care,2
2014,6,DELHI,7,NORTH DELHI,702,health_care,2
2014,8,MEGHALAYA,17,JAINTIA HILLS,1707,poverty,1
2014,6,MADHYA PRADESH,23,DINDORI,2341,education,3
2014,10,NAGALAND,13,KIPHIRE,1310,donations,4
2014,5,WEST BENGAL,19,KOCH BIHAR,1903,education,3
2014,4,KERALA,32,PATHANAMTHITTA,3212,poverty,1
2014,8,ASSAM,18,UDALGURI,1826,donations,4
2014,12,CHHATTISGARH,22,SURGUJA,2202,poverty,1
2014,1,TELANGANA,36,NIZAMABAD,3602,health_care,2
2014,4,TAMIL NADU,33,PERAMBALUR,3316,health_care,2
2014,4,HARYANA,6,MEWAT,620,donations,4
2014,1,BIHAR,10,BANKA,1023,poverty,1
2014,10,JHARKHAND,20,CHATRA,2003,education,3
2014,4,MANIPUR,14,CHURACHANDPUR,1403,education,3
2014,10,GOA,30,NORTH GOA,3001,health_care,2
2014,5,RAJASTHAN,8,BARMER,817,poverty,1
2014,5,ASSAM,18,BAKSA,1824,poverty,1
2014,5,KERALA,32,PATHANAMTHITTA,3212,health_care,2
2014,4,TELANGANA,36,MAHBUBNAGAR,3607,education,3
2014,12,ODISHA,21,BOUDH,2122,health_care,2
2014,6,CHHATTISGARH,22,KANKER,2214,education,3
2014,1,MEGHALAYA,17,RI BHOI,1705,donations,4
2014,8,WEST BENGAL,19,KOCH BIHAR,1903,donations,4
2014,3,TRIPURA,16,DHALAI,1603,education,3
2014,3,CHHATTISGARH,22,SURGUJA,2202,poverty,1
2014,11,TAMIL NADU,33,VILUPPURAM,3307,education,3
2014,9,NAGALAND,13,MON,1301,health_care,2
2014,9,KARNATAKA,29,KOPPAL,2907,poverty,1
2014,7,ODISHA,21,NUAPADA,2125,education,3
2014,11,RAJASTHAN,8,BANSWARA,828,health_care,2
2014,4,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2014,6,MIZORAM,15,MAMIT,1501,education,3
2014,10,LAKSHADWEEP,31,LAKSHADWEEP,3101,health_care,2
2014,4,SIKKIM,11,NORTH SIKKIM,1101,donations,4
2014,1,MEGHALAYA,17,SOUTH GARO HILLS,1703,poverty,1
2014,5,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,donations,4
2014,3,MANIPUR,14,CHURACHANDPUR,1403,health_care,2
2014,7,PUDUCHERRY,34,KARAIKAL,3404,education,3
2014,10,TRIPURA,16,NORTH TRIPURA,1604,donations,4
2014,10,GUJARAT,24,VALSAD,2425,donations,4
2014,6,NAGALAND,13,PHEK,1308,poverty,1
2014,11,NAGALAND,13,KIPHIRE,1310,education,3
2014,9,PUDUCHERRY,34,KARAIKAL,3404,education,3
2014,2,JHARKHAND,20,GARHWA,2001,education,3
2014,4,MEGHALAYA,17,JAINTIA HILLS,1707,education,3
2014,2,KERALA,32,IDUKKI,3209,education,3
2014,6,SIKKIM,11,NORTH SIKKIM,1101,health_care,2
2014,12,TRIPURA,16,NORTH TRIPURA,1604,poverty,1
2014,3,CHHATTISGARH,22,JASHPUR,2203,poverty,1
2014,1,KERALA,32,IDUKKI,3209,education,3
2014,11,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,donations,4
2014,11,ASSAM,18,BAKSA,1824,health_care,2
2014,8,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2014,8,HIMACHAL PRADESH,2,MANDI,205,health_care,2
2014,3,UTTAR PRADESH,9,KUSHINAGAR,959,donations,4
2014,4,NAGALAND,13,KIPHIRE,1310,education,3
2014,4,MAHARASHTRA,27,GADCHIROLI,2712,donations,4
2014,5,MADHYA PRADESH,23,DINDORI,2341,donations,4
2014,12,TELANGANA,36,NIZAMABAD,3602,education,3
2014,10,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,poverty,1
2014,11,TRIPURA,16,SOUTH TRIPURA,1602,donations,4
2014,10,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2014,4,GOA,30,NORTH GOA,3001,poverty,1
2014,12,JHARKHAND,20,GARHWA,2001,donations,4
2014,2,UTTAR PRADESH,9,KUSHINAGAR,959,donations,4
2014,9,UTTAR PRADESH,9,SHRAWASTI,951,poverty,1
2014,5,BIHAR,10,SAMASTIPUR,1019,poverty,1
2014,6,TAMIL NADU,33,PERAMBALUR,3316,education,3
2014,11,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,donations,4
2014,6,TRIPURA,16,SOUTH TRIPURA,1602,donations,4
2014,11,PUNJAB,3,HOSHIARPUR,305,poverty,1
2014,12,WEST BENGAL,19,BANKURA,1913,education,3
2014,5,PUNJAB,3,HOSHIARPUR,305,donations,4
2014,5,DAMAN & DIU,25,DAMAN,2502,poverty,1
2014,10,JHARKHAND,20,GARHWA,2001,health_care,2
2014,1,MANIPUR,14,TAMENGLONG,1402,poverty,1
2014,5,GOA,30,NORTH GOA,3001,donations,4
2014,2,ANDHRA PRADESH,28,WEST GODAVARI,2815,education,3
2014,3,A & N ISLANDS,35,NICOBARS,3502,education,3
2014,10,MEGHALAYA,17,SOUTH GARO HILLS,1703,health_care,2
2014,12,BIHAR,10,BANKA,1023,donations,4
2014,3,NAGALAND,13,PHEK,1308,education,3
2014,1,NAGALAND,13,PHEK,1308,poverty,1
2014,11,BIHAR,10,BANKA,1023,health_care,2
2014,5,JHARKHAND,20,CHATRA,2003,education,3
2014,8,BIHAR,10,BANKA,1023,education,3
2014,7,GUJARAT,24,PANCH MAHALS,2417,donations,4
2014,1,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2014,3,DELHI,7,NEW DELHI,705,poverty,1
2014,5,HARYANA,6,MAHENDRAGARH,616,donations,4
2014,3,HIMACHAL PRADESH,2,MANDI,205,poverty,1
2014,6,KERALA,32,IDUKKI,3209,poverty,1
2014,2,ARUNACHAL PRADESH,12,Anjaw,1216,health_care,2
2014,8,MEGHALAYA,17,SOUTH GARO HILLS,1703,education,3
2014,7,HARYANA,6,MAHENDRAGARH,616,poverty,1
2014,12,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,donations,4
2014,2,PUNJAB,3,HOSHIARPUR,305,health_care,2
2014,11,ANDHRA PRADESH,28,WEST GODAVARI,2815,education,3
2014,10,MAHARASHTRA,27,GADCHIROLI,2712,poverty,1
2014,5,PUDUCHERRY,34,YANAM,3401,education,3
2014,10,UTTARAKHAND,5,RUDRAPRAYAG,503,education,3
2014,11,CHHATTISGARH,22,SURGUJA,2202,education,3
2014,8,TAMIL NADU,33,PERAMBALUR,3316,poverty,1
2014,7,JAMMU & KASHMIR,1,RAMBAN,118,education,3
2014,1,ASSAM,18,UDALGURI,1826,health_care,2
2014,1,TELANGANA,36,MAHBUBNAGAR,3607,donations,4
2014,3,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,health_care,2
2014,1,MEGHALAYA,17,SOUTH GARO HILLS,1703,health_care,2
2014,6,PUDUCHERRY,34,PONDICHERRY,3402,health_care,2
2014,3,CHANDIGARH,4,CHANDIGARH,401,education,3
2014,1,JHARKHAND,20,GARHWA,2001,education,3
2014,5,LAKSHADWEEP,31,LAKSHADWEEP,3101,education,3
2014,11,MADHYA PRADESH,23,DINDORI,2341,health_care,2
2014,8,HARYANA,6,MAHENDRAGARH,616,donations,4
2014,7,SIKKIM,11,WEST SIKKIM,1102,donations,4
2014,2,HARYANA,6,MAHENDRAGARH,616,health_care,2
2014,10,MAHARASHTRA,27,MUMBAI II,2723,donations,4
2014,7,HIMACHAL PRADESH,2,MANDI,205,poverty,1
2014,9,JAMMU & KASHMIR,1,SHOPIAN,115,education,3
2014,4,SIKKIM,11,SOUTH SIKKIM,1103,health_care,2
2014,12,KARNATAKA,29,MANDYA,2922,education,3
2014,1,HARYANA,6,MEWAT,620,health_care,2
2014,12,HIMACHAL PRADESH,2,KANGRA,202,poverty,1
2014,7,ASSAM,18,DARRANG,1808,education,3
2014,9,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2014,3,MANIPUR,14,SENAPATI,1401,health_care,2
2014,7,CHHATTISGARH,22,KANKER,2214,education,3
2014,8,JAMMU & KASHMIR,1,SHOPIAN,115,education,3
2014,4,MAHARASHTRA,27,GADCHIROLI,2712,poverty,1
2014,12,MEGHALAYA,17,RI BHOI,1705,education,3
2014,12,MIZORAM,15,CHAMPHAI,1504,poverty,1
2014,3,MEGHALAYA,17,SOUTH GARO HILLS,1703,education,3
2014,4,JHARKHAND,20,GODDA,2008,health_care,2
2014,8,TELANGANA,36,NIZAMABAD,3602,poverty,1
2014,5,CHANDIGARH,4,CHANDIGARH,401,health_care,2
2014,11,UTTARAKHAND,5,RUDRAPRAYAG,503,poverty,1
2014,11,JAMMU & KASHMIR,1,SHOPIAN,115,health_care,2
2014,2,TRIPURA,16,DHALAI,1603,poverty,1
2014,6,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,health_care,2
2014,7,LAKSHADWEEP,31,LAKSHADWEEP,3101,education,3
2014,9,MEGHALAYA,17,RI BHOI,1705,poverty,1
2014,7,UTTARAKHAND,5,BAGESHWAR,508,education,3
2014,3,GUJARAT,24,VALSAD,2425,poverty,1
2014,11,PUNJAB,3,HOSHIARPUR,305,health_care,2
2014,5,ASSAM,18,BAKSA,1824,education,3
2014,9,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2014,4,BIHAR,10,MADHUBANI,1005,education,3
2014,11,ARUNACHAL PRADESH,12,Anjaw,1216,health_care,2
2014,10,HARYANA,6,MAHENDRAGARH,616,education,3
2014,10,KARNATAKA,29,KODAGU,2925,health_care,2
2014,5,PUNJAB,3,HOSHIARPUR,305,donations,4
2014,1,GUJARAT,24,PANCH MAHALS,2417,poverty,1
2014,1,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,health_care,2
2014,9,TELANGANA,36,NALGONDA,3608,poverty,1
2014,3,KERALA,32,PATHANAMTHITTA,3212,donations,4
2014,4,TELANGANA,36,MAHBUBNAGAR,3607,health_care,2
2014,12,MEGHALAYA,17,RI BHOI,1705,poverty,1
2014,8,BIHAR,10,MADHUBANI,1005,education,3
2014,4,LAKSHADWEEP,31,LAKSHADWEEP,3101,education,3
2014,1,SIKKIM,11,SOUTH SIKKIM,1103,donations,4
2014,1,HARYANA,6,FATEHABAD,610,health_care,2
2014,11,TELANGANA,36,NIZAMABAD,3602,health_care,2
2014,8,HARYANA,6,MAHENDRAGARH,616,health_care,2
2014,9,RAJASTHAN,8,BANSWARA,828,donations,4
2014,12,RAJASTHAN,8,DUNGARPUR,827,education,3
2014,12,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2014,11,NAGALAND,13,PHEK,1308,health_care,2
2014,3,UTTARAKHAND,5,BAGESHWAR,508,health_care,2
2014,11,HIMACHAL PRADESH,2,KANGRA,202,poverty,1
2014,7,DAMAN & DIU,25,DIU,2501,poverty,1
2014,6,HIMACHAL PRADESH,2,KANGRA,202,poverty,1
2014,5,DELHI,7,NEW DELHI,705,health_care,2
2014,8,NAGALAND,13,MON,1301,education,3
2014,9,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2014,11,ANDHRA PRADESH,28,SRIKAKULAM,2811,education,3
2014,2,NAGALAND,13,KIPHIRE,1310,donations,4
2014,10,MADHYA PRADESH,23,SIDHI,2317,health_care,2
2014,8,HIMACHAL PRADESH,2,MANDI,205,poverty,1
2014,8,BIHAR,10,MADHUBANI,1005,education,3
2014,3,A & N ISLANDS,35,ANDAMANS,3501,poverty,1
2014,10,PUDUCHERRY,34,YANAM,3401,education,3
2014,3,UTTAR PRADESH,9,MAHARAJGANJ,957,health_care,2
2014,6,NAGALAND,13,PHEK,1308,health_care,2
2014,6,TRIPURA,16,DHALAI,1603,poverty,1
2014,5,JAMMU & KASHMIR,1,SHOPIAN,115,health_care,2
2014,1,ODISHA,21,NUAPADA,2125,education,3
2014,12,MANIPUR,14,CHURACHANDPUR,1403,education,3
2014,1,MADHYA PRADESH,23,DINDORI,2341,education,3
2014,6,CHHATTISGARH,22,JASHPUR,2203,education,3
2014,8,SIKKIM,11,WEST SIKKIM,1102,health_care,2
2014,5,GUJARAT,24,VALSAD,2425,education,3
2014,7,MANIPUR,14,SENAPATI,1401,health_care,2
2014,8,UTTAR PRADESH,9,KUSHINAGAR,959,donations,4
2014,3,WEST BENGAL,19,BANKURA,1913,education,3
2014,11,KARNATAKA,29,KOPPAL,2907,donations,4
2014,9,NAGALAND,13,KIPHIRE,1310,donations,4
2014,1,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,donations,4
2014,11,KARNATAKA,29,KOPPAL,2907,donations,4
2014,1,JAMMU & KASHMIR,1,SHOPIAN,115,donations,4
2014,7,HIMACHAL PRADESH,2,MANDI,205,health_care,2
2014,12,ANDHRA PRADESH,28,SRIKAKULAM,2811,health_care,2
2014,11,A & N ISLANDS,35,ANDAMANS,3501,education,3
2014,3,KARNATAKA,29,KOPPAL,2907,poverty,1
2014,8,MANIPUR,14,SENAPATI,1401,education,3
2014,3,TAMIL NADU,33,VILUPPURAM,3307,education,3
2014,2,ASSAM,18,DARRANG,1808,donations,4
2014,3,RAJASTHAN,8,BANSWARA,828,poverty,1
2014,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,poverty,1
2014,4,CHHATTISGARH,22,SURGUJA,2202,education,3
2014,2,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2014,12,CHHATTISGARH,22,KANKER,2214,education,3
2014,10,MAHARASHTRA,27,MUMBAI II,2723,poverty,1
2014,2,TAMIL NADU,33,VILUPPURAM,3307,health_care,2
2014,8,WEST BENGAL,19,KOCH BIHAR,1903,health_care,2
2014,8,UTTARAKHAND,5,UTTARKASHI,501,donations,4
2014,5,JHARKHAND,20,GARHWA,2001,poverty,1
2014,6,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,poverty,1
2014,2,MEGHALAYA,17,RI BHOI,1705,donations,4
2014,4,HIMACHAL PRADESH,2,KANGRA,202,health_care,2
2014,3,RAJASTHAN,8,DUNGARPUR,827,poverty,1
2014,2,PUNJAB,3,NAWANSHAHR,306,education,3
2014,9,ASSAM,18,BAKSA,1824,health_care,2
2014,12,TELANGANA,36,NALGONDA,3608,poverty,1
2014,5,ARUNACHAL PRADESH,12,LOWER DIBANG VALLEY,1215,health_care,2
2014,11,GUJARAT,24,PANCH MAHALS,2417,education,3
2014,6,RAJASTHAN,8,BANSWARA,828,donations,4
2014,9,KARNATAKA,29,MANDYA,2922,education,3
2014,6,TAMIL NADU,33,VILUPPURAM,3307,donations,4
2014,1,DAMAN & DIU,25,DAMAN,2502,donations,4
2014,3,KERALA,32,IDUKKI,3209,poverty,1
2014,3,DAMAN & DIU,25,DIU,2501,education,3
2014,11,GOA,30,SOUTH GOA,3002,education,3
2014,3,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2014,2,KERALA,32,WAYANAD,3203,health_care,2
2014,6,ASSAM,18,DARRANG,1808,donations,4
2014,10,KARNATAKA,29,MANDYA,2922,poverty,1
2014,6,PUNJAB,3,RUPNAGAR,307,health_care,2
2014,6,MAHARASHTRA,27,MUMBAI II,2723,education,3
2014,11,MEGHALAYA,17,SOUTH GARO HILLS,1703,education,3
2014,5,DELHI,7,NEW DELHI,705,poverty,1
2014,8,MANIPUR,14,CHURACHANDPUR,1403,education,3
2014,12,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,donations,4
2014,6,UTTAR PRADESH,9,SHRAWASTI,951,poverty,1
2014,2,MAHARASHTRA,27,MUMBAI II,2723,donations,4
2014,6,DAMAN & DIU,25,DIU,2501,poverty,1
2014,7,GUJARAT,24,VALSAD,2425,donations,4
2014,2,TRIPURA,16,DHALAI,1603,education,3
2014,2,ASSAM,18,UDALGURI,1826,donations,4
2014,3,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,donations,4
2014,11,HARYANA,6,MAHENDRAGARH,616,poverty,1
2014,6,GOA,30,SOUTH GOA,3002,donations,4
2014,12,GUJARAT,24,VADODARA,2419,donations,4
2014,1,SIKKIM,11,WEST SIKKIM,1102,education,3
2014,11,MADHYA PRADESH,23,SIDHI,2317,health_care,2
2014,6,PUNJAB,3,NAWANSHAHR,306,poverty,1
2014,4,MANIPUR,14,CHURACHANDPUR,1403,health_care,2
2014,10,KERALA,32,IDUKKI,3209,education,3
2014,9,PUNJAB,3,HOSHIARPUR,305,health_care,2
2014,9,NAGALAND,13,KIPHIRE,1310,health_care,2
2014,7,MEGHALAYA,17,JAINTIA HILLS,1707,donations,4
2014,9,TAMIL NADU,33,DHARMAPURI,3305,health_care,2
2014,6,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,donations,4
2014,1,ANDHRA PRADESH,28,WEST GODAVARI,2815,education,3
2014,5,DELHI,7,NORTH DELHI,702,donations,4
2014,5,RAJASTHAN,8,BANSWARA,828,health_care,2
2014,7,TAMIL NADU,33,VILUPPURAM,3307,poverty,1
2014,4,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2014,2,KARNATAKA,29,KODAGU,2925,health_care,2
2014,1,MADHYA PRADESH,23,DINDORI,2341,donations,4
2014,1,ODISHA,21,BOUDH,2122,poverty,1
2014,7,TAMIL NADU,33,DHARMAPURI,3305,health_care,2
2014,9,UTTARAKHAND,5,RUDRAPRAYAG,503,health_care,2
2014,6,CHHATTISGARH,22,JASHPUR,2203,donations,4
2014,6,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,donations,4
2014,4,RAJASTHAN,8,BANSWARA,828,health_care,2
2014,12,PUDUCHERRY,34,KARAIKAL,3404,poverty,1
2014,9,NAGALAND,13,KIPHIRE,1310,health_care,2
2014,8,UTTARAKHAND,5,BAGESHWAR,508,poverty,1
2014,10,ANDHRA PRADESH,28,WEST GODAVARI,2815,health_care,2
2014,10,CHANDIGARH,4,CHANDIGARH,401,education,3
2014,4,CHHATTISGARH,22,JASHPUR,2203,education,3
2014,12,MADHYA PRADESH,23,DINDORI,2341,health_care,2
2014,7,GUJARAT,24,PANCH MAHALS,2417,health_care,2
2014,4,GUJARAT,24,VALSAD,2425,education,3
2014,2,MANIPUR,14,CHURACHANDPUR,1403,health_care,2
2014,9,WEST BENGAL,19,PASCHIM MEDINIPUR,1920,poverty,1
2014,6,MANIPUR,14,SENAPATI,1401,donations,4
2014,8,MIZORAM,15,MAMIT,1501,health_care,2
2014,10,HARYANA,6,MEWAT,620,poverty,1
2014,5,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,poverty,1
2014,12,ANDHRA PRADESH,28,WEST GODAVARI,2815,donations,4
2014,11,JAMMU & KASHMIR,1,RAMBAN,118,poverty,1
2014,7,JHARKHAND,20,CHATRA,2003,donations,4
2014,6,ANDHRA PRADESH,28,SRIKAKULAM,2811,health_care,2
2014,2,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,education,3
2014,9,GUJARAT,24,VADODARA,2419,education,3
2014,3,ARUNACHAL PRADESH,12,Anjaw,1216,education,3
2014,12,MIZORAM,15,LAWNGTLAI,1507,poverty,1
2014,5,GUJARAT,24,PANCH MAHALS,2417,education,3
2014,1,ARUNACHAL PRADESH,12,WEST KAMENG,1202,donations,4
2014,8,BIHAR,10,BANKA,1023,education,3
2014,9,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,health_care,2
2014,9,CHHATTISGARH,22,SURGUJA,2202,donations,4
2014,3,HARYANA,6,FATEHABAD,610,poverty,1
2014,9,ASSAM,18,BAKSA,1824,health_care,2
2014,11,UTTAR PRADESH,9,KUSHINAGAR,959,donations,4
2014,9,MADHYA PRADESH,23,DINDORI,2341,poverty,1
2014,4,MADHYA PRADESH,23,SIDHI,2317,poverty,1
2014,10,CHHATTISGARH,22,KANKER,2214,health_care,2
2014,7,DAMAN & DIU,25,DAMAN,2502,health_care,2
2014,2,MAHARASHTRA,27,GADCHIROLI,2712,poverty,1
2014,12,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2014,4,TRIPURA,16,SOUTH TRIPURA,1602,education,3
2014,2,MADHYA PRADESH,23,ALIRAJPUR,2349,education,3
2014,9,ASSAM,18,DARRANG,1808,poverty,1
2014,9,RAJASTHAN,8,DUNGARPUR,827,poverty,1
2014,2,A & N ISLANDS,35,ANDAMANS,3501,education,3
2014,9,RAJASTHAN,8,BANSWARA,828,health_care,2
2014,4,ANDHRA PRADESH,28,WEST GODAVARI,2815,health_care,2
2014,2,MADHYA PRADESH,23,DINDORI,2341,health_care,2
2014,2,MANIPUR,14,TAMENGLONG,1402,poverty,1
2014,4,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2014,2,KERALA,32,PATHANAMTHITTA,3212,health_care,2
2014,12,RAJASTHAN,8,BANSWARA,828,donations,4
2014,3,DAMAN & DIU,25,DIU,2501,poverty,1
2014,8,MEGHALAYA,17,SOUTH GARO HILLS,1703,health_care,2
2014,10,HIMACHAL PRADESH,2,BILASPUR (H.P.),208,education,3
2014,8,NAGALAND,13,KIPHIRE,1310,health_care,2
2014,7,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,donations,4
2014,12,TRIPURA,16,SOUTH TRIPURA,1602,health_care,2
2014,9,ARUNACHAL PRADESH,12,WEST KAMENG,1202,health_care,2
2014,10,TAMIL NADU,33,DHARMAPURI,3305,poverty,1
2014,7,ASSAM,18,UDALGURI,1826,donations,4
2014,4,DELHI,7,NORTH DELHI,702,health_care,2
2014,11,UTTARAKHAND,5,RUDRAPRAYAG,503,education,3
2014,3,BIHAR,10,BANKA,1023,donations,4
2014,6,BIHAR,10,BANKA,1023,poverty,1
2014,10,ODISHA,21,NUAPADA,2125,health_care,2
2014,6,ODISHA,21,NUAPADA,2125,education,3
2014,8,MADHYA PRADESH,23,ALIRAJPUR,2349,donations,4
2014,7,JHARKHAND,20,GODDA,2008,poverty,1
2014,10,ANDHRA PRADESH,28,SRIKAKULAM,2811,health_care,2
2014,10,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,education,3
2014,1,GUJARAT,24,VALSAD,2425,health_care,2
2014,4,ODISHA,21,KENDRAPARA,2110,education,3
2014,4,GUJARAT,24,VADODARA,2419,health_care,2
2014,7,PUNJAB,3,HOSHIARPUR,305,poverty,1
2014,6,TELANGANA,36,NIZAMABAD,3602,education,3
2014,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,donations,4
2014,11,MAHARASHTRA,27,GADCHIROLI,2712,education,3
2014,7,PUDUCHERRY,34,KARAIKAL,3404,health_care,2
2014,8,MADHYA PRADESH,23,DINDORI,2341,education,3
2014,6,MIZORAM,15,MAMIT,1501,donations,4
2014,4,ANDHRA PRADESH,28,WEST GODAVARI,2815,donations,4
2014,8,JAMMU & KASHMIR,1,KISHTWAR,117,health_care,2
2014,11,ODISHA,21,NUAPADA,2125,education,3
2014,12,CHANDIGARH,4,CHANDIGARH,401,education,3
2014,12,GUJARAT,24,VALSAD,2425,poverty,1
2014,4,UTTARAKHAND,5,UTTARKASHI,501,education,3
2014,2,ANDHRA PRADESH,28,SRIKAKULAM,2811,donations,4
2014,3,UTTAR PRADESH,9,SHRAWASTI,951,education,3
2014,12,PUNJAB,3,HOSHIARPUR,305,health_care,2
2014,11,UTTAR PRADESH,9,MAHARAJGANJ,957,donations,4
2014,5,MAHARASHTRA,27,MUMBAI II,2723,donations,4
2014,12,MANIPUR,14,CHURACHANDPUR,1403,poverty,1
2014,5,HARYANA,6,FATEHABAD,610,health_care,2
2014,4,HARYANA,6,FATEHABAD,610,donations,4
2014,3,RAJASTHAN,8,DUNGARPUR,827,poverty,1
2014,1,KARNATAKA,29,KODAGU,2925,donations,4
2014,9,DELHI,7,CENTRAL DELHI,706,health_care,2
2014,6,JHARKHAND,20,GODDA,2008,health_care,2
2014,8,TAMIL NADU,33,VILUPPURAM,3307,health_care,2
2014,5,ODISHA,21,NUAPADA,2125,health_care,2
2014,3,ASSAM,18,UDALGURI,1826,donations,4
2014,6,RAJASTHAN,8,BANSWARA,828,poverty,1
2014,6,TRIPURA,16,DHALAI,1603,health_care,2
2014,9,MAHARASHTRA,27,MUMBAI II,2723,health_care,2
2014,10,DELHI,7,CENTRAL DELHI,706,donations,4
2014,11,GOA,30,SOUTH GOA,3002,donations,4
2014,8,A & N ISLANDS,35,MIDDLE AND NORTH ANDAMANS,3503,poverty,1
2014,7,ASSAM,18,BAKSA,1824,education,3
2014,3,HARYANA,6,MAHENDRAGARH,616,education,3
2014,11,GOA,30,NORTH GOA,3001,poverty,1
2014,4,A & N ISLANDS,35,NICOBARS,3502,poverty,1
2014,5,MADHYA PRADESH,23,ALIRAJPUR,2349,donations,4
2014,7,A & N ISLANDS,35,ANDAMANS,3501,donations,4
2014,9,MANIPUR,14,TAMENGLONG,1402,donations,4
2014,2,A & N ISLANDS,35,ANDAMANS,3501,health_care,2
2014,12,TELANGANA,36,NALGONDA,3608,health_care,2
2014,2,PUNJAB,3,HOSHIARPUR,305,donations,4
2014,2,MADHYA PRADESH,23,SIDHI,2317,health_care,2
2014,10,SIKKIM,11,SOUTH SIKKIM,1103,poverty,1
2014,1,DELHI,7,CENTRAL DELHI,706,education,3
2014,3,WEST BENGAL,19,BANKURA,1913,education,3
2014,12,TRIPURA,16,SOUTH TRIPURA,1602,poverty,1
2014,3,CHHATTISGARH,22,KANKER,2214,health_care,2
2014,3,UTTARAKHAND,5,BAGESHWAR,508,health_care,2
2014,7,NAGALAND,13,PHEK,1308,donations,4
2014,6,KERALA,32,PATHANAMTHITTA,3212,health_care,2
2014,4,MAHARASHTRA,27,MUMBAI (SUBURBAN),2722,education,3
2014,3,BIHAR,10,MADHUBANI,1005,donations,4
2014,6,UTTARAKHAND,5,BAGESHWAR,508,donations,4
2014,8,JHARKHAND,20,GODDA,2008,health_care,2
2014,4,DAMAN & DIU,25,DAMAN,2502,donations,4
2014,8,TELANGANA,36,NALGONDA,3608,education,3
2014,5,PUNJAB,3,HOSHIARPUR,305,health_care,2
2014,8,MIZORAM,15,LAWNGTLAI,1507,donations,4
2014,12,MANIPUR,14,CHURACHANDPUR,1403,donations,4
2014,9,DADRA & NAGAR HAVELI,26,DADRA AND NAGAR HAVELI(UT),2601,poverty,1
2014,5,PUNJAB,3,HOSHIARPUR,305,education,3
2014,12,A & N ISLANDS,35,NICOBARS,3502,poverty,1
2014,1,MEGHALAYA,17,SOUTH GARO HILLS,1703,donations,4
2014,9,MANIPUR,14,CHURACHANDPUR,1403,poverty,1
2014,9,JAMMU & KASHMIR,1,RAMBAN,118,health_care,2
2014,10,JAMMU & KASHMIR,1,RAMBAN,118,poverty,1
2014,9,PUDUCHERRY,34,YANAM,3401,education,3
2014,9,ANDHRA PRADESH,28,SRIKAKULAM,2811,health_care,2
2014,7,A & N ISLANDS,35,ANDAMANS,3501,education,3
2014,7,GUJARAT,24,VADODARA,2419,education,3
